time, S_all, I_all, R_all, IR_all, S_c, S_a, S_e, I_c, I_a, I_e, R_c, R_a, R_e
114.5, 127442112.41661811, 0.027500696386223867, 1380.555881176942, 0.12155617370913609, 15758411.58367815, 76498957.86207676, 35184742.970863186, 0.0002475091115507989, 0.017325454473989685, 0.009927732800683382, 12.41607434109082, 870.1205977725742, 498.019209063277
114.60000000000001, 127442112.41633318, 0.027215766684003967, 1380.556451029347, 0.1202965970047895, 15758411.583675586, 76498957.86189726, 35184742.97076033, 0.0002449447147740776, 0.01714594859826786, 0.009824873370962028, 12.4160794698214, 870.1209567799158, 498.0194147796099
114.7, 127442112.41605112, 0.026933705356138846, 1380.5570151450738, 0.11905007420029518, 15758411.583673047, 76498957.86171956, 35184742.97065851, 0.00024240613366291277, 0.016968249800036098, 0.009723049422439838, 12.416084546921281, 870.1213121731467, 498.0196184250059
114.80000000000001, 127442112.41577193, 0.02665449003742678, 1380.5575735688524, 0.11781646974743336, 15758411.583670534, 76498957.86154367, 35184742.97055772, 0.0002398931669281798, 0.01679234398920445, 0.00962225288129415, 12.41608957279304, 870.121663980447, 498.0198200156123
114.9, 127442112.41549553, 0.026378098362666177, 1380.5581263454123, 0.1165956494975702, 15758411.583668048, 76498957.86136954, 35184742.97045794, 0.00023740561328075544, 0.01661821707568305, 0.00952247567370237, 12.416094547839245, 870.1220122299964, 498.0200195675767
115.0, 127442112.41522194, 0.02610450796665535, 1380.5586735194836, 0.1153874806894491, 15758411.583665585, 76498957.86119719, 35184742.97035918, 0.00023494327143151527, 0.016445854969381977, 0.009423709725841858, 12.416099472462475, 870.1223569499746, 498.02021709704644
115.10000000000001, 127442112.41495115, 0.0258336964841926, 1380.559215135796, 0.114191831937072, 15758411.583663147, 76498957.86102657, 35184742.97026142, 0.00023250594009133506, 0.01627524358021129, 0.009325946963889971, 12.416104347065302, 870.1226981685616, 498.02041262016905
115.2, 127442112.4146831, 0.025565641550076335, 1380.5597512390793, 0.11300857321765041, 15758411.583660735, 76498957.86085771, 35184742.97016465, 0.00023009341797109145, 0.016106368818081133, 0.00922917931402411, 12.416109172050296, 870.1230359139372, 498.0206061530919
115.30000000000001, 127442112.41441779, 0.02530032079910484, 1380.5602818740635, 0.11183757585960835, 15758411.583658347, 76498957.86069056, 35184742.97006887, 0.0002277055037816598, 0.015939216592901557, 0.00913339870242162, 12.416113947820033, 870.1233702142812, 498.0207977119624
115.4, 127442112.41415519, 0.025037711866076517, 1380.5608070854787, 0.11067871253062316, 15758411.583655983, 76498957.86052512, 35184742.96997408, 0.00022534199623391678, 0.0157737728145827, 0.009038597055259903, 12.416118674777087, 870.1237010977734, 498.0209873129281
115.5, 127442112.41389525, 0.02477779238578968, 1380.5613269180542, 0.10953185722568734, 15758411.583653644, 76498957.86036137, 35184742.969880246, 0.0002230026940387381, 0.015610023393034623, 0.008944766298716319, 12.416123353324028, 870.1240285925937, 498.02117497213646
115.60000000000001, 127442112.41363803, 0.024520539993042635, 1380.5618414165203, 0.10839688525518144, 15758411.583651328, 76498957.8601993, 35184742.96978738, 0.00022068739590699941, 0.015447954238167408, 0.008851898358968225, 12.416127983863433, 870.124352726922, 498.0213607057348
115.7, 127442112.41338342, 0.024265932322633788, 1380.5623506256065, 0.10727367323294638, 15758411.583649037, 76498957.8600389, 35184742.96969547, 0.00021839590054957743, 0.015287551259891187, 0.008759985162193024, 12.416132566797874, 870.124673528938, 498.0215445298707
115.80000000000001, 127442112.41313145, 0.02401394700936142, 1380.5628545900431, 0.10616209906434276, 15758411.58364677, 76498957.85988016, 35184742.96960451, 0.0002161280066773475, 0.015128800368116011, 0.00866901863456806, 12.416137102529923, 870.1249910268216, 498.0217264606916
115.9, 127442112.41288206, 0.023764561688023936, 1380.5633533545597, 0.10506204193429883, 15758411.583644526, 76498957.85972305, 35184742.96951448, 0.0002138835130011863, 0.014971687472752017, 0.008578990702270733, 12.416141591462155, 870.1253052487526, 498.0219065143448
116.0, 127442112.41263527, 0.02351775399341965, 1380.563846963886, 0.10397338229533054, 15758411.583642304, 76498957.85956757, 35184742.96942539, 0.0002116622182319695, 0.014816198483709277, 0.008489893291478404, 12.416146033997142, 870.1256162229109, 498.02208470697786
116.10000000000001, 127442112.41239102, 0.023273501560346865, 1380.5643354627518, 0.10289600185554057, 15758411.583640106, 76498957.8594137, 35184742.96933721, 0.00020946392108057283, 0.01466231931089786, 0.008401718328368432, 12.41615043053746, 870.1259239774763, 498.02226105473824
116.2, 127442112.41214931, 0.023031782023603994, 1380.5648188958876, 0.10182978356658891, 15758411.58363793, 76498957.85926141, 35184742.96924996, 0.00020728842025787285, 0.014510035864227906, 0.008314457739118217, 12.416154781485679, 870.1262285406285, 498.02243557377335
116.30000000000001, 127442112.41191009, 0.022792573017989315, 1380.5652973080228, 0.10077461161163437, 15758411.583635777, 76498957.85911071, 35184742.969163604, 0.0002051355144747451, 0.014359334053609462, 0.008228103449905107, 12.416159087244372, 870.1265299405476, 498.02260828023066
116.4, 127442112.41167337, 0.02255585217830123, 1380.5657707438868, 0.09973037139325273, 15758411.583633646, 76498957.85896158, 35184742.969078146, 0.0002030050024420661, 0.014210199788952663, 0.0081426473869065, 12.416163348216116, 870.1268282054132, 498.02277919025755
116.5, 127442112.41143912, 0.02232159713933805, 1380.5662392482102, 0.09869694952132492, 15758411.58363154, 76498957.858814, 35184742.96899358, 0.0002008966828707116, 0.014062618980167585, 0.008058081476299753, 12.416167564803482, 870.1271233634052, 498.02294832000155
