date,a0009,a1019,a2029,a3039,a4049,a5059,a6069,a7079,a8089,a90,cases
2021/5/15,152.9901043969123,296.7803584180637,754.0469956132894,493.49814669976536,498.6091746862992,424.6696364811099,279.63002006325024,229.42836739551805,150.1506444043935,60.19655184139831,3340
2021/5/16,140.48522460638623,272.5225626551501,692.4138130377121,453.16132213418575,457.85459244397595,389.9586152956779,256.77403339340975,210.67568946169277,137.87785221205834,55.27629475975108,3067
2021/5/17,134.94276872853402,261.7709388921005,665.0965416397456,435.2830958615296,439.7912061754004,374.5738769680688,246.6437242833339,202.36406297820244,132.43826299860575,53.09552147447887,2946
2021/5/18,134.94276872853402,261.7709388921005,665.0965416397456,435.2830958615296,439.7912061754004,374.5738769680688,246.6437242833339,202.36406297820244,132.43826299860575,53.09552147447887,2946
2021/5/19,134.96607683139268,268.06133675621163,628.3272210507014,462.75992481892365,442.3145686256533,347.8383148436784,246.1460529934904,199.91014944531034,135.76785550563858,48.90849912899973,2915
2021/5/20,127.92839460896671,254.0835243421656,595.5636747043183,438.6297331988631,419.2504813422573,329.7006051159806,233.31099294031355,189.48601815347942,128.68836527001008,46.358210323645366,2763
2021/5/21,115.28834693316219,228.97863757220134,536.7186210690382,395.2906390391492,377.82616668194737,297.12432382873385,210.25854955533143,170.763729714862,115.97322820207206,41.77775740350234,2490
2021/5/22,103.34280737141285,205.25314018520217,481.1068121389933,354.3328137893096,338.6779132667095,266.33794810672043,188.4727239387549,153.0701384432016,103.9567250389658,37.44897772072981,2232
2021/5/23,91.39726780966352,181.527642798203,425.4950032089484,313.37498853947005,299.52965985147154,235.55157238470707,166.68689832217842,135.3765471715412,91.94022187585955,33.12019803795727,1974
2021/5/24,89.26744292656092,177.29751535711011,415.57971944622716,306.0724305491886,292.5497386999175,230.06252865132484,162.80260383240122,132.22187585953975,89.79774456770882,32.34840011002109,1928
2021/5/25,90.70275969560832,180.14825341523792,422.2617585037132,310.99371962959566,297.2535986063996,233.76166681947373,165.4202805537728,134.34785000458422,91.24158797102778,32.86852480058678,1959
2021/5/26,103.66081833484397,171.65201346626958,429.96704648452675,312.52770943933706,304.2863524537097,248.1421079891234,165.47099572704906,129.8013725236307,89.49598601579697,33.995597565712806,1989
2021/5/27,101.3155509517027,167.76848374983817,420.23928525184516,305.4569467823385,297.40204583710994,242.5280331477405,161.72730804091674,126.86468988734947,87.47118995209117,33.22646639906772,1944
2021/5/28,95.73902628512236,158.53431309076785,397.1088307652467,288.6442444645863,281.0326945487505,229.17901074711898,152.82565065389096,119.88191117441409,82.65667486727956,31.397643402822734,1837
2021/5/29,87.03547844102033,144.12210280978894,361.00802796840605,262.4038586041694,255.48426777159136,208.34455522465362,138.93240968535542,108.98355561310372,75.14243169752687,28.543312184384305,1670
2021/5/30,79.94755923863784,132.38521300012948,331.6085717985239,241.03444257412923,234.67836333031207,191.3775734818076,127.6181535672666,100.10824809012041,69.02304803832708,26.218826880745823,1534
2021/5/31,76.76841900815745,127.12087271785576,318.4220510164444,231.44963097242004,225.34630325003238,183.76738314126635,122.543376926065,96.12741162760585,66.27832448530364,25.17622685484915,1473
2021/6/1,76.76841900815745,127.12087271785576,318.4220510164444,231.44963097242004,225.34630325003238,183.76738314126635,122.543376926065,96.12741162760585,66.27832448530364,25.17622685484915,1473
2021/6/2,63.56926046144399,132.63847705939116,352.38091060619354,228.95166242652866,217.95175015352226,189.42872181770332,112.81305377664707,84.92955522414246,55.639091148346346,19.697517326081236,1458
2021/6/3,62.87165540836916,131.1829107816475,348.51390472848493,226.43916132994124,215.55996140012283,187.34994297745416,111.57505044302131,83.99754364417932,55.02851127291868,19.481358013860866,1442
2021/6/4,58.2500219317484,121.53978419159576,322.89499078866567,209.79384156504958,199.71436090885166,173.57803316080359,103.37327835775068,77.82296692692341,50.98341959821037,18.04930257040091,1336
2021/6/5,54.2823931923853,113.26125098692869,300.9013948591982,195.50399157820863,186.11106237389245,161.75497850688657,96.33213439775417,72.52215106588297,47.5107465567155,16.819896482147556,1245
2021/6/6,50.96876919027985,106.34731116764628,282.5331169400825,183.5696113694184,174.7500657952452,151.88077901570313,90.45161856303184,68.09509606105799,44.610492148434076,15.7931397491008,1169
2021/6/7,50.96876919027985,106.34731116764628,282.5331169400825,183.5696113694184,174.7500657952452,151.88077901570313,90.45161856303184,68.09509606105799,44.610492148434076,15.7931397491008,1169
2021/6/8,50.96876919027985,106.34731116764628,282.5331169400825,183.5696113694184,174.7500657952452,151.88077901570313,90.45161856303184,68.09509606105799,44.610492148434076,15.7931397491008,1169
2021/6/9,49.82522796352584,118.19300911854103,322.28723404255317,187.06534954407297,201.82370820668694,161.2066869300912,92.08206686930092,61.68237082066869,36.202127659574465,14.632218844984802,1245
2021/6/10,50.42553191489362,119.61702127659575,326.17021276595744,189.31914893617022,204.25531914893617,163.14893617021278,93.19148936170214,62.42553191489361,36.638297872340424,14.808510638297873,1260
2021/6/11,50.42553191489362,119.61702127659575,326.17021276595744,189.31914893617022,204.25531914893617,163.14893617021278,93.19148936170214,62.42553191489361,36.638297872340424,14.808510638297873,1260
2021/6/12,51.666160081053704,122.55997973657549,334.19503546099287,193.97700101317125,209.2806484295846,167.16291793313073,95.48429584599798,63.96139817629179,37.53971631205674,15.172847011144883,1291
2021/6/13,54.06737588652483,128.25602836879432,349.7269503546099,202.9921985815603,219.00709219858157,174.93191489361703,99.92198581560284,66.93404255319149,39.284397163120566,15.878014184397163,1351
2021/6/14,57.108915906788255,135.4710233029382,369.40070921985813,214.4114488348531,231.3272543059777,184.7726443768997,105.54305977710234,70.69939209726444,41.49432624113475,16.771225937183385,1427
2021/6/15,58.94984802431611,139.83799392097265,381.30851063829783,221.32310030395138,238.7841945288754,190.72887537993924,108.9452887537994,72.97841945288754,42.831914893617025,17.311854103343464,1473
2021/6/16,73.49914040114614,166.6650429799427,386.0140401146132,251.79197707736392,240.02063037249286,191.93037249283668,96.75472779369626,55.555014326647566,29.284813753581663,11.484240687679083,1503
2021/6/17,74.232664756447,168.32836676217767,389.8664756446991,254.30487106017193,242.4160458452722,193.8458452722063,97.72034383954154,56.10945558739255,29.577077363896848,11.598853868194842,1518
2021/6/18,69.04909264565426,156.57421203438398,362.64259789875837,236.54708691499525,225.48844317096467,180.3098376313276,90.89665711556829,52.191404011461316,27.511747851002866,10.788920725883477,1412
2021/6/19,63.13199617956065,143.1567335243553,331.5662846227316,216.27640878701052,206.16542502387776,164.85835721107927,83.10735434574975,47.7189111747851,25.154154727793696,9.86437440305635,1291
2021/6/20,63.13199617956065,143.1567335243553,331.5662846227316,216.27640878701052,206.16542502387776,164.85835721107927,83.10735434574975,47.7189111747851,25.154154727793696,9.86437440305635,1291
2021/6/21,64.59904489016238,146.4833810888252,339.2711556829035,221.30219675262657,210.95625596943648,168.6893027698185,85.0385864374403,48.82779369627507,25.73868194842407,10.09360076408787,1321
2021/6/22,70.51614135625597,159.90085959885388,370.3474689589303,241.5728748806113,230.2792741165234,184.14078319006686,92.82788920725883,53.30028653295129,28.09627507163324,11.018147086914995,1442
2021/6/23,62.427993669773166,128.56866537717602,430.12062598909796,292.06400562686827,257.6873571302972,211.76015473887813,90.34183224898892,48.677334271144716,30.663970458941442,11.688060488834184,1564
2021/6/24,66.06031299454897,136.04932301740814,455.14682609460175,309.0574995604009,272.68067522419557,224.08123791102514,95.59829435554774,51.50958326006682,32.4481273078952,12.36812027430983,1655
2021/6/25,66.06031299454897,136.04932301740814,455.14682609460175,309.0574995604009,272.68067522419557,224.08123791102514,95.59829435554774,51.50958326006682,32.4481273078952,12.36812027430983,1655
2021/6/26,65.46157903991559,134.81624758220502,451.0216282750132,306.2563741867417,270.20924916476173,222.05029013539652,94.73184455776332,51.04272903112361,32.15403551960612,12.256022507473185,1640
2021/6/27,66.06031299454897,136.04932301740814,455.14682609460175,309.0574995604009,272.68067522419557,224.08123791102514,95.59829435554774,51.50958326006682,32.4481273078952,12.36812027430983,1655
2021/6/28,70.89010022859152,145.99613152804642,488.4234218392826,331.65324424125197,292.6168454369615,240.4642166344294,102.5876560576754,55.275540706875326,34.82046773342711,13.272375593458767,1776
2021/6/29,71.52874978020046,147.31141199226306,492.8236328468437,334.6411113064885,295.25303323369087,242.63056092843325,103.51186917531211,55.77351855108141,35.134165640935464,13.391946544751187,1792
2021/6/30,87.52180028129395,183.37271448663853,560.9592123769339,350.0872011251758,333.29676511954995,264.81293952180033,103.12236286919831,56.320675105485236,27.89592123769339,6.610407876230661,1974
2021/7/1,95.6355234076753,200.3723126381354,612.9630299377135,382.5420936307012,364.195097448262,289.36246734980915,112.68233875828813,61.54189270644967,30.482017279485635,7.223226843480008,2157
2021/7/2,101.0446721585962,211.7053780724667,647.6322416449,404.1786886343848,384.7939856674034,305.72881923514836,119.05565601768133,65.02270444042595,32.206081307347134,7.63177282164624,2279
2021/7/3,101.0446721585962,211.7053780724667,647.6322416449,404.1786886343848,384.7939856674034,305.72881923514836,119.05565601768133,65.02270444042595,32.206081307347134,7.63177282164624,2279
2021/7/4,102.37479070390462,214.4921974415645,656.1574576384703,409.4991628156185,389.8592860491595,309.75333199383834,120.6228651798272,65.87864175205948,32.63003147813274,7.732234947424821,2309
2021/7/5,107.78393945482553,225.8252628758958,690.8266693456568,431.1357578193021,410.45817426830087,326.11968387917756,126.99618243922042,69.35945348603576,34.354095505994245,8.140780925591052,2431
2021/7/6,118.55789967182372,248.39849976558835,759.8809188935771,474.2315986872949,451.4871073605251,358.7182372245664,139.69057665260198,76.29254571026723,37.788091889357716,8.954524144397562,2674
2021/7/7,143.65327769083638,316.27977743001213,916.3623717614328,557.7682142236133,524.6174578334202,397.8090766823161,140.28429838288992,61.85446009389671,31.533646322378715,9.837419579203617,3100
2021/7/8,160.56729264475743,353.5191705790297,1024.2566510172144,623.4409233176839,586.3869327073552,444.6478873239436,156.80164319248826,69.13732394366197,35.24647887323943,10.995696400625977,3465
2021/7/9,169.0474700052165,372.1898800208659,1078.3515910276474,656.3672404799166,617.356285863328,468.131455399061,165.0829420970266,72.78873239436619,37.10798122065727,11.576421491914449,3648
2021/7/10,170.4376630151278,375.2506520605112,1087.2196139801772,661.764997391758,622.4332290036515,471.981220657277,166.44053208137714,73.38732394366197,37.413145539906104,11.671622326551903,3678
2021/7/11,169.0474700052165,372.1898800208659,1078.3515910276474,656.3672404799166,617.356285863328,468.131455399061,165.0829420970266,72.78873239436619,37.10798122065727,11.576421491914449,3648
2021/7/12,169.0474700052165,372.1898800208659,1078.3515910276474,656.3672404799166,617.356285863328,468.131455399061,165.0829420970266,72.78873239436619,37.10798122065727,11.576421491914449,3648
2021/7/13,177.48130759867848,390.7585637280473,1132.150930272996,689.1136324117546,648.1564075812902,491.4866979655712,173.3189880020866,76.42018779342723,38.95931142410016,12.15397322204834,3830
