Infection,a0009,a1019,a2029,a3039,a4049,a5059,a6069,a7079,a8089,a90,cases
2021/5/20,137.28261818373522,272.6623089867058,639.1117531682405,470.70267997056936,449.9064021664986,353.80856943788393,250.37087395489135,203.34138297313652,138.0981584897772,49.74795866856147,2965.032706
2021/5/21,129.03922047263225,256.28977848326764,600.7350640220958,442.4384361353718,422.8909106578344,332.56345632699185,235.3368753570184,191.13136022480973,129.80579009920234,46.76074722077565,2786.991639
2021/5/22,115.09437915100395,228.59339067021182,535.8156146218025,394.6255792078482,377.19049008893376,296.624424683231,209.90479841202898,170.47642694049694,115.77810813605942,41.70746808838361,2485.81068
2021/5/23,99.88182499037315,198.3791494363253,464.9943971334005,342.4660989521408,327.33548585953974,257.4182083662785,182.1607144873934,147.94377246098833,100.47518236655358,36.19479994700651,2157.249634
2021/5/24,90.05512157284312,178.86195433180526,419.24671449060236,308.7731544621344,295.13114099614927,232.09255589515908,164.23914251205647,133.38857611185477,90.59010249307784,32.63383613431741,1945.012299
2021/5/25,87.51376090629871,173.81445978023288,407.4155482984322,300.05955843417075,286.80252336618685,225.54289073177776,159.6043045439626,129.62434288695334,88.03364463445494,31.71290741753003,1890.123941
2021/5/26,100.99570031108377,167.23884287537226,418.9126004207562,304.49262690062153,296.46315507464715,241.76237826019678,161.21673900589147,126.4641812590962,87.19504561019035,33.12157128214424,1937.862841
2021/5/27,105.98040655153437,175.49302103502527,439.58829500071215,319.5210518019552,311.09528034941087,253.69471232895245,169.17369244561698,132.70590037757347,91.49861186747378,34.75630724174543,2033.507279
2021/5/28,103.1191190023307,170.75501320510165,427.72017186184127,310.89453642069145,302.69624621429494,246.84539418321893,164.60629555030428,129.12307075074452,89.02830771008676,33.81794710138547,1978.606102
2021/5/29,95.26778076524667,157.7539773417066,395.15418630454485,287.2234831270232,279.64939869351286,228.050948490224,152.07341401657385,119.29182982778713,82.24982314515086,31.24309828822996,1827.95794
2021/5/30,85.63222970866244,141.79846236229446,355.1875962698433,258.17319441356983,251.3651662131296,204.98547409763043,136.69244121196425,107.22644415693382,73.93093123915577,28.083116326816,1643.075056
2021/5/31,77.42364804415382,128.20586688553672,321.13982710488153,233.42508546976563,227.26966500414346,185.33586308209243,123.58930153632006,96.94787233354913,66.84401911886573,25.39110942069144,1485.572258
2021/6/1,74.56302858345202,123.46896534377834,309.2744750809271,224.80058431309078,218.87259197850577,178.4881441991454,119.02297109283955,93.36587926971384,64.37429175838405,24.452968380163146,1430.6839
2021/6/2,61.77551133529257,128.89578522072114,342.43769361917714,222.49127824984652,211.80175314957455,184.08356597096238,109.62978067953328,82.5330775183788,54.06910951881744,19.14170773769629,1416.859263
2021/6/3,63.55863702649355,132.61631105930346,352.3220221488727,228.9134009606106,217.91532694797792,189.39706526405826,112.79420092025616,84.91536214404772,55.62979297087464,19.694225557505046,1457.756345
2021/6/4,62.955040183963504,131.35689470979912,348.97612818273535,226.73948074304766,215.84585205930347,187.59841954215284,111.72302905886481,84.10894704658304,55.10149392358979,19.507195549960525,1443.912481
2021/6/5,58.474591026405825,122.00835190016669,324.1398355689096,210.60265178524435,200.48431209053427,174.24722195192564,103.77180942714273,78.12299485218001,51.17997403719625,18.118887360294764,1341.15063
